tweet,label
@negressnouveau Mmmhmmm (we gotta settle this one day) 😂😂😂 https://t.co/Rf4OfU4Mca,0
RT @raeanneapril: news flash: The Good Place has finally upped it’s following number. and it’s so on-point. 😂 @nbcthegoodplace #TheGoodPlac…,0
Dying!!!!! 😂😂😂😂 https://t.co/nUF1H4xWcJ,0
RT @JAYBUMAOM: two ppl on the plane asked me if I was part of BTS ... lol I need to get my weight up ~😂🙃,0
@cmclymer Charlotte Every time 😂😂,0
@FootyIndexAl @TalkWanderers Didn't use mine though 😂😂 might have to block him 😉,0
@SweetTooth_LA @ChickfilA Just out here doing the lorts work. 😂😂,0
@Anakwklf Oops 😂,0
RT @miyaaayounggg: 😂🤷🏽‍♀️thatttt https://t.co/OCwLu4QkPS,0
RT @anu_akinola: They all started to die immediately 😩😂🤧 https://t.co/N4JQCTdz7D,0
"@skculer_ Ramos has five red cards against Barça all by himself 😂😂
And it's somehow Messi's fault according to this legend.",0
And they are still the poorest continent😂😂 https://t.co/oFl3YgWjej,0
RT @bniceloco: Still a classic video 😂😂 https://t.co/s9i7cX1Xvq,0
People swear they be hiding shit lol I’m far from dumb 😂,0
@iqravioli Same here 😂😂😂😂,0
RT @marie_brownsuga: I be so quick to isolate myself .. i cannot vibe with everybody 😂,0
RT @KingBach: I don’t know why @michaelb4jordan think I’m playing on Challenge Day😡😂 https://t.co/HsvE3XZzAg,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
RT @folkes_fitness: #Fortnite got they moved from my show 😂 https://t.co/Ethe8IMY2T,0
RT @folkes_fitness: #Fortnite got they moved from my show 😂 https://t.co/Ethe8IMY2T,0
RT @folkes_fitness: #Fortnite got they moved from my show 😂 https://t.co/Ethe8IMY2T,0
"RT @WhistleSports: Boban too lit 😂 

via @Farbod_E https://t.co/9ZEaCfGWi4",0
RT @KhotsoDirane: This will always be funny 😂😂😂 https://t.co/YE547LjHiQ,0
RT @anu_akinola: They all started to die immediately 😩😂🤧 https://t.co/N4JQCTdz7D,0
@joannarenaye I’m just completely against it. Get ya babies fixed. It’s real simple 😂,0
@alexisxarce Shit I think I'm next then 😂😂😂😂😂😂,0
@unfriendlynigga 😂 roles definitely changing,0
RT @AliciaaAngiee: I’m at 6 flags and I see Blac Chyna and her crew trying to fight 😂😭 https://t.co/iuEdiYKl95,0
"RT @BinkyJoelle: If you never seen wolf of Wall Street, you gone think this nigga just rolling around on the floor for no reason 😂 https://…",0
I need an internet friends hahah 😂,0
"RT @khan_here_: Lol...😂😂😂
About today s' game Pak Vs WI 😂
#PakistanZindabad 😜😂
#PAKvWI 💪 https://t.co/Ut62GIko3J",0
RT @IAmNxthi: Homeboy just wants his stuff back.😂💀 https://t.co/oiZdbGCyOh,0
RT @PopularPups: I could watch this all day 😂 https://t.co/Tevl8nuq7L,0
@weda__ 😂💖 we’re getting nacho fries later then,0
Everyone’s out here looking for a sugar daddy buttt where’s the sugar mommas at?😂😂,0
@jae6kilogram Ahahahaha exactly like moyy dowh when you guys nap 😂😂😂😂😂 g'night qin ^^,0
Me when I’m mad at you 😂 @BaBaBarlow1 https://t.co/031gF56bHV,0
I would definitely try this 😂😭 https://t.co/xPLPgKEdZT,0
"yes &amp; a nose ring (on some dudes), that shit bomb 🤤😂 https://t.co/h2jadpyvno",0
Am I the only one who tries to reduce the air I'm breathing when someone next to me coughs?😂😂😂,0
Single life equals cuddles with Freddy lol 😂 https://t.co/wqd4F0dD6c,0
"@AnnetteMcCool4 Here, do you chew it for him as well as chopping it up? 😂🤣",0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
This is genius 🤓😂😂😂😂 https://t.co/7guXYE57y2,0
I had to ask Siri for my help and this came up 😂 I’m deadass done with you boys 😂😂 https://t.co/H5snzON7fH,0
RT @BleacherReport: Bobi's plan 😂 (via @Farbod_E) https://t.co/1QzOqQ00Aq,0
Love how Dayan only comes to visit me 😂😍😍😍🙏🏼,0
Ana w enty😂😭😭@a2jx_ https://t.co/UJ7fL5Jd0j,0
Why she got doodle bob tattooed on her butt cheek? 😂 https://t.co/Z8syYCslfT,0
RT @savannah_ajas: i’d say we successfully fooled my dad  😂💍 https://t.co/kBRETb1ttO,0
RT @UKnowSymba: i asked my girl who she texting and she said her boyfriend 😂😂 i forgot i’m the side nigga LMFAOOOOOOOOOOOOOOOOOOOOOOOOOOOOO…,0
Wow I’m sick at how casuallly shot this was. They did that shit like it was some tree omg😂 https://t.co/zE21pznFFM,0
"@kweers It's gone SO downhill the past few months.
Rumours of one opening in Ashby, so fingers crossed! 😂",0
@lil_LiteBright Right 😂 like #ISSAJOKE,0
RT @2018AFRICA: This is a whole New level of dancing 😂😂😂😂 https://t.co/njQM0pxohS,0
RT @kasun1992: We get ‘Sri Lanka’s got talent’ for the first time and this is what we have to show for it 😂😂😂😂😂😂😂😂😂😂 https://t.co/9oxyXvpFuV,0
RT @CurlyHeadJacky2: Y’all really sit on this app and try to bash people who have parents that help them out with shit 😂 quit it.,0
@ozinator14 Sorry only one per person 😂,0
They look depressed out there 😂 https://t.co/X280dEdj3V,0
@NNchima 😂🙆🏽‍♀️ okay okay I understand babe.,0
RT @c_inth: Never gonna get over how dramatic @_Rodriguez_2 and I fell today😂😂😂😂,0
The fucking BROOM 😂 https://t.co/HSd7p3MEMT,0
"Only realised last week I’ll be in America for the 4th of July, that’s mega exciting 😂😂",0
@LUVMOONCHILD Haha I haven’t looked at my texts yet 😭😂 FaceTime me on ur lunch,0
@missnavarro2011 @lexiwarrell @shawtygl0 Love it!!!! Lol 😂,0
Come direct bitch 😏😂🤫,0
RT @ItZmeKatherine: @didikins4life 😂 the two-headed golfer bro's is just priceless.,0
"This is how people fail exams oh! 
""How much have you saved"" not ""What have you saved"" 😂😝 https://t.co/7WJX2EYXsG",0
@asishkumar208 True 👍🏻😂😂,0
RT @TheCameronBoyce: Biracial bioptics 😂 no but I’m sure Logic’s are actually prescription lol https://t.co/TzzYc1ssNJ,0
RT @_briharrell: With 5 weeks left I’m just trying to finish strong so i can go home 🙏🏽😭😂,0
RT @goldxsapphire: it's been 13 years Donghae 😂 https://t.co/t0F48xfbzm,0
RT @PrettyTreasure_: I really dgaf who you is😂😂😂 watch how you talk to me .,0
RT @lilsearch4500: It’s a whole ass Thunderstorm outside and my cousin think he Usher😂 https://t.co/QZTx8o5VLF,0
"RT @SyedSaddiq: You insult Malaysian food,
You insult all Malaysians. 
Patriotic duty 🇲🇾😂",0
@RalphRuairi @deanbcfc I have a lot more cheek where that came from beauty 😂😂😂,0
RT @EthanMartinsen: oh god i’m a terrible babysitter😂 watch the whole thing; rt😂 https://t.co/BrvUgFNTpY,0
@Jess_Mqondeki I like it when you talk dirty to me😍😍👅👅😂😂😂😂😂😂 say it again! Say it again.,0
@KellyannBabes Yes I did😂😂😂,0
@Poptimism @gabimendozza I’ve only got 3 months. 😂,0
"@QuirkySapient Lol, if you knew how hard we try you wouldn't judge us. 😂😂😂😂😂😂😂😂😂😂😆😆😆😆😆",0
Back to ML 😂,0
RT @BleacherReport: Bobi's plan 😂 (via @Farbod_E) https://t.co/1QzOqQ00Aq,0
Tipsy 😵😂,0
Ong I was acting like this to 😭😂 https://t.co/DcTw7eTMpm,0
May do some more far cry tonight we shall see I wanna do a full play through but not the hardest difficult 😂,0
RT @LizzyLavo: They just tryna get laid though 😂😂 https://t.co/4ppKA7Q5K5,0
@LisaDaugh1 Love 💕 that video!!!!! I can watch that a 100 time 😂😂😂😂,0
RT @fam0uslondon: I really dgaf who you is😂😂😂 watch how you talk to me,0
RT @AliciaaAngiee: I’m at 6 flags and I see Blac Chyna and her crew trying to fight 😂😭 https://t.co/iuEdiYKl95,0
@Kory_Island 😂😂Omm but that shi funny,0
RT @sighbrattt: Good pussy will have a nigga fallin asleep ass naked on soft 😂,0
RT @MightyDuck__: Lmaooooo somebody come get my mom please 😂😂 https://t.co/J5JbRLm542,0
RT @AlmightySav30: When dae drunk all he do is sing 😂 and that’s all he doing at work rightnow lol we is drawlin 😭💀,0
@BookofRy i was so confused last night 😂😂😂 https://t.co/fCGYoKhGbe,0
@locke725 I’m a big baby 😂,0
RT @AliciaaAngiee: I’m at 6 flags and I see Blac Chyna and her crew trying to fight 😂😭 https://t.co/iuEdiYKl95,0
@SwampBuggy615 I appreciate you thinking of me know matter who you’re trying to be 😂,0
@player3jrk omg i’m not sure if you will survive this week 😂😍😍😍,0
Women love being passive aggressive before they blow up 😂,0
RT @thatA1sauce: Ewwww you sound mad 😂😂😂 https://t.co/hgnNxzDwnB,0
@Its_justsage Yes nigga! 😂 me and @larrythelame were just giving them out 😂😂,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
@DRIFT_HER You’re more than welcome 😘😘😂,0
RT @WhoIsBuddha: Overboard 😂😂😂 https://t.co/qZZiEvB4tL,0
RT @UKnowSymba: i asked my girl who she texting and she said her boyfriend 😂😂 i forgot i’m the side nigga LMFAOOOOOOOOOOOOOOOOOOOOOOOOOOOOO…,0
RT @salmartinez1997: sent my mom and dad this pic for April Fools 😂 https://t.co/egmQ20YhVR,0
RT @king_jessi: Shady ass shit. But what’s new 😂,0
"RT @babyyygucci: “I CHEATED, Im not a cheater.”
“Tomato, tomato, potato... adulterer.”
#GreysAnatomy 😂",0
RT @bniceloco: Still a classic video 😂😂 https://t.co/s9i7cX1Xvq,0
Other day 🤙🏼🤓 ft my burn hole in my jacket 😂 https://t.co/WEq2FjvKDt,0
RT @ftblRyan: 300 retweets in 3 hours for @MCFC_HQ1 to rep Kristian Dennis😂 RT⬇️⬇️ https://t.co/lBcnR2TFCe,0
@News_Letter @JamieBrysonCPNI So its an illegal parade and the psni are trying to facilitate them😂😂 is this a sick… https://t.co/sCDGKtnHFJ,0
@stevespav I think you’re underestimating how many likes you would get 😂,0
@IShivolski Getaway wena 😂😂,0
RT @GeniusFootball: Throwback to FIFA 94 when you could run away from the ref when he tried to book you! 😂 https://t.co/1v3JvzAvsp,0
RT @_KUMILLE_: THIS IS THE BEST ONE 😂😂😂😂😂 https://t.co/VSF9ANjnQf,0
"RT @bangtannedsteph: *ARMYs be like looking for glitches 😂😂

#BTSGlitchParty https://t.co/nHx6kk0S7E",0
@Lukas_F_R Real oficial 💁🏽‍♀️😂,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
Lmao I not only needed that but wanted it 😂,0
"Meant to post this yesterday, still gonna tweet it because it’s making me laugh again 😂 https://t.co/97GOd8NygW",0
RT @mllamas28: The audacity 😂 know a few 🌚☕️ https://t.co/vhU4qNzeKO,0
My pops a scrap y’all if he seen somebody say Chris Brown 😂 https://t.co/J2CozsXEMD,0
RT @SOMEXlCAN: TYPICAL MEXICANS 💀💀😂😂 I AM CRYING REAL TEARS https://t.co/udsKe8eQM7,0
@Phemelo_Tshaka They are bruh 😂😂 how am I on twitter right now,0
Like 🅱️utton 🅱️roke 😂😂😂👌🏻👌🏻👌🏻 https://t.co/nKHEW0skPv,0
@rej_ericaa I don’t fw Michigan 😂🙅🏽‍♀️,0
I hate this 😂 https://t.co/FEdBVUyMU5,0
@Mario_1500 😂 facts!! your ass been gone!,0
RT @bniceloco: Still a classic video 😂😂 https://t.co/s9i7cX1Xvq,0
RT @sighbrattt: I really dgaf who you is😂😂😂 watch how you talk to me,0
RT @yeahimkeela: I gotta marry a funny nigga bc I LOVE to laugh 😂,0
RT @warrensossa: #2014vs2018 😳😳 I Glo 😂 https://t.co/rnxUhefx75,0
@c_inth “I can’t Cinthia i just can’t anymore!” 😂😂,0
Nina leave this place 😂😂😂😂,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
RT @BoiFaasua_23: Girls are smart 😂.. https://t.co/9s0e9tpRGQ,0
RT @Rich_Mahog: What did I say about this fucking guy??😂😂 https://t.co/8QSH3IkTqM,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
RT @Palesa_Moloto: I hate the internet 😂😂😂😂😂 https://t.co/DSVKlPFtXb,0
RT @1LilTmoney: ain’t nothing sexier than watching yo man drive😂😩,0
They calling him a shooting suspect in the article 😂😂😂 white people crazy.,0
RT @YimaJoash: @Me_Aquamarine @AfamDeluxo @iam_teeto @HottubooF @psamkelv @YemiiDavis @finerush @NigerianMuseum Rouder prease🙌😂,0
RT @DjJoker106: Laughing is contagious and good for the soul so if you need a laugh watch this I died immediately 😂 https://t.co/vkNRGyiuwi,0
Lmaoooo I'm still.fuckin 😂😂 https://t.co/C8EdrQcGdy,0
You do so many activities for that month that by the time the real holiday comes you don’t even want to celebrate it. 😂,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
RT @JustinCrabtree_: Funniest Kanye quote of all time 😂 https://t.co/2rkn6TcAjo,0
RT @tlhogii_n: Big big age 😂😂 https://t.co/e6xJmt6Yb8,0
Baffo is taking a short power nap nyana 😂😂😂 #sibaya,0
@_Ze_Le_ 😂😂😂 Gucci flip flops,0
@nadsvargas FR every time I speak up people are like tf you mad/got attitude for? like uhhh this is how I talk in general I’m not mad😅😂,0
@Subtle_Desi Opps.. Narrow minded nhi narrow mind bola tha isne 😂😂😂,0
Lmfaooo 😂😂😂😂 https://t.co/l7MmsY8B2P,0
RT @SiyaMtitshana: April's fool gone wrong 😂😂😂😂😂✋💔 https://t.co/QxlqoXAl76,0
RT @shawtymac_x: I love these 2 mfs 😭😭😂 https://t.co/1PKR8eGFFi,0
RT @_Marcel93: All my football players know this feeling 😂😂😂🤦🏽‍♂️ https://t.co/C1U6ehp6t6,0
@princessdobbin2 It was not good😭😭😂,0
"WAIT, WHY IS THIS YOU? 😂 @AYmballa https://t.co/9sWveP9nnU",0
#BBNaija please free Nina and let her go to her Collins i beg.😂😂😂😂😂,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
You only know what I show. End of discussion. My whole life is private including my relationships &amp; friendships😂,0
RT @itsmaliyka: fr😂👏🏼 “punish a Muslim day” https://t.co/ofdl5vHxRH,0
RT @Funniest_Prank: Huge Red Flag Protest Prank 😂... https://t.co/lP5eMsXfFK,0
"RT @JiminGinger: 😂😂
#JIMIN #namjin @BTS_twt

Jimin after scolding from his Namjin hyungs because he exposes their secret be like: https://t…",0
RT @marie_brownsuga: I be so quick to isolate myself .. i cannot vibe with everybody 😂,0
Too late 😂😂😂,0
you look like a tiny rabbi that got stuck in the dryer ... 😂😂,0
RT @bniceloco: Still a classic video 😂😂 https://t.co/s9i7cX1Xvq,0
"RT @UnKhalifa: When you board a cab by 2am at Ikeja going to Ketu and you see ""Goodbye to Lagos State"" 😂😂😂 https://t.co/90xW9ju0em",0
No lie you look 8 😂 https://t.co/x7F54RWA1z,0
"RT @NpkTwiceSA: Jozi Bree taxi rank guys be like 
""50 gig ntwana USB R10 nje"" 😂😂 https://t.co/VkRtRT65Fg",0
RT @ayoMilly99: “See now you putting words in my mouth...I ain’t say allat.”😂 https://t.co/Ds3Urx3tJG,0
RT @AliciaaAngiee: I’m at 6 flags and I see Blac Chyna and her crew trying to fight 😂😭 https://t.co/iuEdiYKl95,0
RT @giaagiaa_: u cant claim u had him till u have him like i do 😂 &amp; that’ll nevaaaa happen 😌,0
@Dann_hewitt 😂😂😂😂😂😂 wow whys everyone so raging,0
@anderson_2019_ You fell down the stairs so hard 😩😂😂,0
"RT @LoganPaul: ive never been good at multitasking but damn

- easter 
- april fools day
- my birthday

im holding it down rn 😂",0
I took the best shower of my life at this hotel we got in downtown Cincinnati this weekend 😍😂 lol,0
It’s Monday yeah’ 🤷🏻‍♂️ but we’ll think it’s Monday tomorrow 🤦🏻‍♂️ bank holidays really throw us a curve ball 😂 #Monday  #BankHolidayMonday,0
Seriously funny to use mythology to prove the veracity of mythology. 😂😂😂 https://t.co/XBPmvUXEKW,0
"RT @KrackKids: He said ""nigger"" then ate 9 uppercuts and 6 hooks in 7 seconds. 💀😴😂
https://t.co/CCt8UYZyCF",0
RT @BN1872: The three stages of a night oot 😂 https://t.co/3JhDU9lrrz,0
@chrabugu Thanks! I'm going to do a Chrabi playlist 😂,0
RT @marie_brownsuga: I be so quick to isolate myself .. i cannot vibe with everybody 😂,0
RT @daiIyIaugh: Gotta make chores lit somehow😂 https://t.co/hrAaUXTxkP,0
Lol who did 😂😂 https://t.co/AWacHXJc4G,0
RT @_IsaiahNoThomas: 😂😂 don’t let twitter burn your house down https://t.co/jJQcY2Oe0Z,0
RT @savannah_ajas: i’d say we successfully fooled my dad  😂💍 https://t.co/kBRETb1ttO,0
RT @thesheidashow: it took a whole 15 minute facetime call to convince this woman I wasn’t her son Dorian from Canada 😂 https://t.co/1Fa42U…,0
"RT @champgnemamii: Aries Gemini’s Leo’s Libras always
get slandered cause y’all think we
mean shut y’all cry baby asses up 😂",0
RT @MrDtAFC: Looks like @100PctChelsea have their own version of Ty and @TroopzAFC rolled into one 😂 https://t.co/g9IzNRFH8p,0
like damn bitch. he just a friend &amp; ya baby cute. I would've bought him a onesie 😂,0
"@pjmthelast Jimin, V &amp; Jin are safe 😂 https://t.co/mxGLkB6V8D",0
